"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"rawben_rel_max >=   0.994 & shelter_expenses_by_hh_size >= 300.000 & unc_rawben_rel_max <   1.000","2-3","national","xgboost","any_error",117,0.4103,0.3107,8,2,149,"buffer"
"months_since_cert_n >=   9.000 & rawben_rel_max >=   0.521 & rawben_rel_max <   0.900 & utilities >= 852.000","4+","national","xgboost","any_error",95,0.4211,0.3106,8,3,150,"buffer"
"HH_size_n >=   3 & months_since_cert_n <   5 & total_deductions_by_hh_size >= 327","2-3","state","xgboost","any_error",32,0.5,0.3099,32,13,151,"buffer"
"months_since_cert_n >=    3 & shelter_expenses_by_hh_size < 1520 & unc_rawben_rel_max >=    2 & utilities <  714","1","national","xgboost","any_error",352,0.3665,0.3092,5,1,152,"buffer"
"medical_deductions >=  5.00000 & medical_deductions <  8.00000 & unc_rawben_rel_max >= -0.00344","1","national","xgboost","any_error",90,0.4222,0.3089,5,2,153,"buffer"
"rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 504.000 & utilities < 277.000","1","national","xgboost","any_error",721,0.3481,0.3081,14,1,154,"buffer"
"months_since_cert_n >=   7.00 & unc_rawben_rel_max >=   1.63 & utilities < 462.00","1","national","xgboost","any_error",512,0.3555,0.308,8,1,155,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 8.500 & rawben_rel_max <= 0.976 & unc_rawben_rel_max > 0.678","4+","national","ranger","any_error",392,0.3622,0.308,8,2,156,"buffer"
"cat_elig <   2.000 & medical_deductions >= 141.000 & rawben_rel_max >=   0.688","2-3","national","xgboost","any_error",96,0.4167,0.3072,11,1,157,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & unc_rawben_rel_max >=   1.24 & utilities < 385.00","1","national","xgboost","any_error",511,0.3542,0.3068,9,1,158,"buffer"
"children_i <   1.000 & rawben_rel_max <   0.764 & shelter_expenses_by_hh_size >= 673.000 & total_deductions_by_hh_size >= 535.000","2-3","national","xgboost","any_error",213,0.3803,0.3068,18,2,159,"buffer"
"count_divisible_by_100 <   1.000 & shelter_expenses_by_hh_size >= 731.000 & total_deductions_by_hh_size >= 372.000 & unc_rawben_rel_max <  -0.203","2-3","national","xgboost","any_error",45,0.4667,0.3068,2,2,160,"buffer"
"unc_rawben_rel_max >=   2.52 & utilities >= 571.00 & utilities < 875.00","1","national","xgboost","any_error",113,0.4071,0.3062,19,4,161,"buffer"
"medical_deductions >= 153 & medical_deductions < 264 & shelter_expenses_by_hh_size >= 355 & total_deductions_by_hh_size >= 395","2-3","national","xgboost","any_error",88,0.4205,0.3062,14,1,162,"buffer"
"rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1640.000 & total_deductions_by_hh_size > 1320.000","1","national","ranger","any_error",196,0.3827,0.3061,32,1,163,"buffer"
"HH_size_n >   2.500 & total_deductions_by_hh_size > 522.000 & unc_rawben_rel_max <=   0.997 & utilities >  57.000","2-3","national","ranger","any_error",130,0.4,0.306,14,1,164,"buffer"
"months_since_cert_n >=  6.000 & rawben_rel_max >=  0.785 & rawben_rel_max <  0.963 & total_deductions_by_hh_size >= 80.300","4+","national","xgboost","any_error",628,0.3487,0.306,12,2,165,"buffer"
"rawben_rel_max <   0.405 & shelter_expenses_by_hh_size >= 970.000 & utilities < 860.000","2-3","national","xgboost","any_error",116,0.4052,0.3057,14,1,166,"buffer"
"rawben_rel_max >=   0.988 & total_deductions_by_hh_size >=   5.000 & unc_rawben_rel_max <   1.000 & utilities < 612.000","1","national","xgboost","any_error",562,0.3505,0.3053,11,1,167,"buffer"
"rawben_rel_max <=   0.157 & shelter_expenses_by_hh_size > 862.000 & unc_rawben_rel_max <=   0.997 & utilities <= 825.000","2-3","national","ranger","any_error",91,0.4176,0.3053,5,1,168,"buffer"
"elderly_disabled_i >   0.500 & total_deductions_by_hh_size > 502.000 & unc_rawben_rel_max <=   0.997 & utilities >  30.500","2-3","national","ranger","any_error",462,0.355,0.3051,28,1,169,"buffer"
"months_since_cert_n >=   6 & total_deductions_by_hh_size >= 489 & utilities < 277","1","national","xgboost","any_error",572,0.3497,0.3049,24,1,170,"buffer"
"medical_deductions >= 145.000 & rawben_rel_max >=   0.142 & total_deductions_by_hh_size >= 256.000","2-3","national","xgboost","any_error",330,0.3636,0.3047,26,1,171,"buffer"
"HH_size_n >   5.5 & married >   0.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 330.0","4+","national","ranger","any_error",64,0.4375,0.3038,3,1,172,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   4.500 & total_deductions_by_hh_size > 212.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",319,0.3636,0.3037,10,1,173,"buffer"
